,year,month,north_anomaly,north_uncert,north_temp_abs,north_moy_mobile,south_anomaly,south_uncert,south_temp_abs,south_moy_mobile
1176,1938,1,0.327,0.117,-1.733,10.243,-0.241,0.324,12.569,16.723416666666665
1177,1938,2,0.335,0.148,0.29500000000000004,10.234666666666667,-0.207,0.346,12.133,16.705833333333334
1178,1938,3,0.497,0.15,5.067,10.319166666666668,0.096,0.354,13.596,16.730333333333334
1179,1938,4,0.641,0.116,10.991,10.393416666666667,0.095,0.381,15.575000000000001,16.77375
1180,1938,5,0.116,0.086,15.856,10.388333333333334,0.319,0.37,17.729,16.815166666666666
1181,1938,6,-0.193,0.091,19.477,10.356416666666668,-0.03,0.324,19.27,16.815749999999998
1182,1938,7,0.138,0.098,21.458000000000002,10.357416666666667,-0.027,0.404,20.413,16.838083333333334
1183,1938,8,0.293,0.079,20.503,10.3665,-0.367,0.395,20.442999999999998,16.802833333333336
1184,1938,9,0.457,0.066,17.087,10.366750000000001,0.021,0.348,20.121000000000002,16.814916666666665
1185,1938,10,0.477,0.09,11.467,10.366916666666667,0.106,0.313,18.866000000000003,16.832083333333333
1186,1938,11,0.59,0.097,5.109999999999999,10.398916666666667,-0.012,0.31,16.588,16.807
1187,1938,12,-0.435,0.126,-0.815,10.396916666666666,0.039,0.326,14.609,16.826
1188,1939,1,0.275,0.142,-1.7850000000000001,10.392583333333333,0.094,0.287,12.904,16.853916666666667
1189,1939,2,0.135,0.107,0.095,10.375916666666667,-0.259,0.288,12.081,16.84958333333333
1190,1939,3,-0.335,0.078,4.235,10.306583333333332,-0.378,0.321,13.122,16.810083333333335
1191,1939,4,-0.004,0.095,10.346,10.252833333333333,-0.316,0.333,15.164,16.775833333333335
1192,1939,5,0.143,0.116,15.883000000000001,10.255083333333333,0.421,0.371,17.831,16.784333333333333
1193,1939,6,0.106,0.139,19.776000000000003,10.28,0.104,0.34,19.404,16.7955
1194,1939,7,0.185,0.119,21.505,10.283916666666666,-0.28,0.408,20.16,16.774416666666667
1195,1939,8,0.209,0.11,20.419,10.276916666666667,-0.206,0.4,20.604,16.787833333333335
1196,1939,9,0.072,0.098,16.701999999999998,10.244833333333334,-0.63,0.332,19.470000000000002,16.733583333333335
1197,1939,10,-0.122,0.098,10.868,10.194916666666666,-0.314,0.303,18.446,16.698583333333335
1198,1939,11,0.289,0.091,4.808999999999999,10.169833333333333,-0.543,0.293,16.057000000000002,16.654333333333334
1199,1939,12,1.6,0.112,1.2200000000000002,10.339416666666667,-0.1,0.313,14.47,16.64275
1200,1940,1,-0.435,0.128,-2.495,10.28025,-0.272,0.287,12.538,16.61225
1201,1940,2,0.289,0.112,0.24899999999999997,10.293083333333334,-0.163,0.311,12.177,16.620250000000002
1202,1940,3,0.13,0.09,4.7,10.331833333333334,0.001,0.32,13.501,16.651833333333332
1203,1940,4,0.463,0.079,10.812999999999999,10.37075,-0.157,0.347,15.323,16.665083333333335
1204,1940,5,0.03,0.098,15.77,10.361333333333334,-0.032,0.377,17.378,16.627333333333333
1205,1940,6,0.057,0.122,19.727,10.357249999999999,0.293,0.328,19.593,16.643083333333333
1206,1940,7,0.232,0.094,21.552,10.361166666666668,0.306,0.394,20.746000000000002,16.691916666666668
1207,1940,8,0.0,0.082,20.21,10.343749999999998,0.026,0.406,20.836,16.711250000000003
1208,1940,9,0.24,0.101,16.869999999999997,10.357750000000001,0.104,0.35,20.204,16.77241666666667
1209,1940,10,0.133,0.108,11.123000000000001,10.379,-0.074,0.326,18.686,16.792416666666664
1210,1940,11,0.053,0.112,4.5729999999999995,10.359333333333334,-0.305,0.318,16.295,16.812250000000002
1211,1940,12,0.269,0.135,-0.11099999999999999,10.248416666666666,0.391,0.292,14.961,16.853166666666667
1212,1941,1,0.15,0.113,-1.9100000000000001,10.297166666666667,-0.337,0.295,12.473,16.84775
1213,1941,2,0.535,0.102,0.49500000000000005,10.317666666666666,0.001,0.298,12.341,16.861416666666667
1214,1941,3,-0.03,0.079,4.54,10.304333333333332,-0.263,0.304,13.237,16.83941666666667
1215,1941,4,0.001,0.087,10.350999999999999,10.265833333333333,0.387,0.327,15.867,16.88475
1216,1941,5,0.143,0.07,15.883000000000001,10.27525,0.212,0.359,17.622,16.905083333333334
1217,1941,6,0.169,0.068,19.839000000000002,10.284583333333334,0.092,0.325,19.392,16.888333333333332
1218,1941,7,0.277,0.049,21.597,10.288333333333334,0.34,0.381,20.78,16.891166666666667
1219,1941,8,0.155,0.055,20.365000000000002,10.301250000000001,0.192,0.392,21.002,16.905
1220,1941,9,-0.194,0.061,16.436,10.265083333333335,-0.45,0.333,19.650000000000002,16.858833333333333
1221,1941,10,0.335,0.059,11.325000000000001,10.281916666666667,0.189,0.295,18.949,16.880750000000003
1222,1941,11,-0.27,0.075,4.25,10.255,0.048,0.283,16.648,16.910166666666665
1223,1941,12,-0.233,0.095,-0.613,10.213166666666668,0.081,0.284,14.651,16.884333333333334
1224,1942,1,0.385,0.13,-1.675,10.232750000000001,0.347,0.299,13.157,16.941333333333333
1225,1942,2,-0.525,0.114,-0.5650000000000001,10.144416666666666,0.005,0.283,12.345,16.941666666666666
1226,1942,3,-0.014,0.071,4.556,10.145750000000001,0.0,0.317,13.5,16.963583333333332
1227,1942,4,-0.009,0.062,10.341,10.144916666666667,0.016,0.322,15.496,16.932666666666666
1228,1942,5,0.017,0.081,15.757,10.134416666666667,0.003,0.366,17.413,16.91525
1229,1942,6,0.175,0.087,19.845000000000002,10.134916666666667,-0.086,0.329,19.214000000000002,16.90041666666667
1230,1942,7,-0.056,0.083,21.264,10.107166666666666,-0.439,0.381,20.001,16.8355
1231,1942,8,-0.217,0.058,19.993000000000002,10.076166666666667,0.24,0.399,21.049999999999997,16.839499999999997
1232,1942,9,0.0,0.071,16.63,10.092333333333334,0.195,0.34,20.295,16.893250000000002
1233,1942,10,0.458,0.063,11.448,10.102583333333333,-0.363,0.298,18.397000000000002,16.84725
1234,1942,11,0.363,0.068,4.882999999999999,10.155333333333333,0.001,0.281,16.601000000000003,16.843333333333334
1235,1942,12,0.233,0.102,-0.147,10.194166666666668,-0.267,0.288,14.303,16.814333333333334
1236,1943,1,-0.425,0.101,-2.485,10.126666666666667,-0.156,0.311,12.654,16.77241666666667
1237,1943,2,0.435,0.099,0.395,10.206666666666667,-0.114,0.299,12.225999999999999,16.762500000000003
1238,1943,3,-0.209,0.064,4.361000000000001,10.190416666666668,-0.09,0.313,13.41,16.755000000000003
1239,1943,4,0.378,0.063,10.728,10.222666666666667,-0.221,0.342,15.259,16.73525
1240,1943,5,0.311,0.071,16.051000000000002,10.247166666666667,-0.207,0.368,17.203,16.71775
1241,1943,6,-0.318,0.078,19.352,10.206083333333334,-0.38,0.315,18.92,16.693250000000003
1242,1943,7,0.095,0.101,21.415,10.218666666666666,-0.006,0.382,20.434,16.729333333333333
1243,1943,8,0.179,0.076,20.389,10.251666666666667,-0.808,0.379,20.002,16.642
1244,1943,9,0.081,0.07,16.711,10.258416666666667,-0.275,0.33,19.825000000000003,16.602833333333333
1245,1943,10,0.588,0.069,11.578,10.26925,0.267,0.298,19.027,16.655333333333335
1246,1943,11,0.33,0.084,4.85,10.2665,-0.401,0.286,16.199,16.621833333333335
1247,1943,12,0.658,0.097,0.278,10.301916666666665,-0.201,0.282,14.369,16.627333333333336
1248,1944,1,1.099,0.105,-0.9610000000000001,10.428916666666666,0.018,0.312,12.828000000000001,16.641833333333334
1249,1944,2,0.549,0.091,0.509,10.438416666666667,-0.24,0.317,12.1,16.631333333333334
1250,1944,3,0.416,0.072,4.986000000000001,10.490499999999999,-0.273,0.331,13.227,16.616083333333332
1251,1944,4,0.107,0.08,10.456999999999999,10.467916666666666,-0.348,0.351,15.132,16.605500000000003
1252,1944,5,0.234,0.104,15.974,10.4615,-0.418,0.351,16.992,16.58791666666667
1253,1944,6,0.03,0.089,19.700000000000003,10.490499999999999,0.023,0.339,19.323,16.6215
1254,1944,7,0.093,0.129,21.413,10.490333333333334,0.124,0.401,20.564,16.63233333333333
1255,1944,8,0.089,0.093,20.299,10.482833333333334,0.397,0.394,21.206999999999997,16.73275
1256,1944,9,0.325,0.08,16.955,10.503166666666667,0.446,0.326,20.546000000000003,16.792833333333334
1257,1944,10,0.436,0.102,11.426,10.4905,0.302,0.282,19.062,16.79575
1258,1944,11,-0.125,0.072,4.395,10.452583333333333,0.169,0.266,16.769000000000002,16.84325
1259,1944,12,-0.552,0.078,-0.932,10.351750000000001,0.05,0.273,14.620000000000001,16.864166666666666
1260,1945,1,-0.256,0.095,-2.316,10.238833333333334,-0.087,0.293,12.723,16.855416666666667
1261,1945,2,-0.758,0.078,-0.798,10.129916666666666,-0.218,0.286,12.122,16.85725
1262,1945,3,-0.089,0.062,4.481,10.087833333333334,-0.144,0.3,13.356,16.868
1263,1945,4,0.258,0.069,10.608,10.100416666666668,0.205,0.326,15.685,16.914083333333334
1264,1945,5,-0.181,0.109,15.559000000000001,10.065833333333334,-0.364,0.349,17.046,16.918583333333334
1265,1945,6,-0.078,0.103,19.592000000000002,10.056833333333334,-0.269,0.312,19.031000000000002,16.89425
1266,1945,7,-0.094,0.075,21.226,10.04125,-0.277,0.373,20.163,16.860833333333336
1267,1945,8,0.345,0.089,20.555,10.062583333333334,0.648,0.383,21.458,16.88175
1268,1945,9,0.128,0.076,16.758,10.046166666666666,0.101,0.331,20.201,16.853
1269,1945,10,0.283,0.084,11.273,10.033416666666666,-0.092,0.296,18.668000000000003,16.82016666666667
1270,1945,11,0.029,0.077,4.5489999999999995,10.04625,-0.268,0.297,16.332,16.78375
1271,1945,12,-0.835,0.083,-1.2149999999999999,10.022666666666668,-0.277,0.292,14.293000000000001,16.7565
1272,1946,1,0.451,0.08,-1.609,10.081583333333333,-0.212,0.287,12.598,16.746083333333335
1273,1946,2,0.334,0.064,0.29400000000000004,10.172583333333334,-0.093,0.274,12.247,16.7565
1274,1946,3,0.035,0.106,4.605,10.182916666666666,-0.424,0.296,13.076,16.733166666666666
1275,1946,4,0.607,0.073,10.956999999999999,10.212,-0.25,0.31,15.23,16.69525
1276,1946,5,-0.078,0.133,15.662,10.220583333333332,0.246,0.343,17.656,16.746083333333335
1277,1946,6,-0.142,0.147,19.528000000000002,10.21525,-0.397,0.311,18.903000000000002,16.73541666666667
1278,1946,7,0.011,0.099,21.331,10.224,-0.013,0.367,20.427,16.757416666666668
1279,1946,8,0.008,0.153,20.218,10.195916666666667,-0.086,0.384,20.724,16.69625
1280,1946,9,-0.093,0.06,16.537,10.1775,0.114,0.316,20.214000000000002,16.697333333333333
1281,1946,10,-0.032,0.076,10.958,10.15125,-0.235,0.278,18.525000000000002,16.685416666666665
1282,1946,11,0.145,0.083,4.664999999999999,10.160916666666667,0.064,0.269,16.664,16.713083333333334
1283,1946,12,-0.867,0.087,-1.2469999999999999,10.15825,-0.138,0.26,14.432,16.724666666666668
1284,1947,1,-0.264,0.088,-2.324,10.098666666666666,0.25,0.265,13.06,16.763166666666667
1285,1947,2,-0.059,0.087,-0.099,10.065916666666666,0.222,0.279,12.562,16.789416666666668
1286,1947,3,0.661,0.072,5.231,10.118083333333333,-0.104,0.299,13.396,16.816083333333335
1287,1947,4,0.395,0.071,10.745,10.100416666666666,-0.176,0.327,15.304,16.82225
1288,1947,5,0.016,0.079,15.756,10.10825,0.078,0.344,17.488,16.80825
1289,1947,6,-0.087,0.093,19.583000000000002,10.112833333333333,0.34,0.306,19.64,16.869666666666667
1290,1947,7,0.01,0.085,21.330000000000002,10.11275,-0.213,0.362,20.227,16.853
1291,1947,8,0.019,0.076,20.229,10.113666666666665,-0.182,0.374,20.628,16.845000000000002
1292,1947,9,0.212,0.069,16.842,10.139083333333334,-0.26,0.311,19.84,16.81383333333333
1293,1947,10,0.927,0.079,11.917,10.219,-0.232,0.276,18.528000000000002,16.814083333333333
1294,1947,11,0.432,0.07,4.952,10.242916666666666,-0.057,0.262,16.543000000000003,16.804
1295,1947,12,-0.056,0.093,-0.436,10.3105,-0.476,0.301,14.094000000000001,16.775833333333335
1296,1948,1,0.959,0.123,-1.101,10.412416666666667,-0.212,0.298,12.598,16.737333333333336
1297,1948,2,-0.023,0.094,-0.063,10.415416666666667,-0.053,0.257,12.286999999999999,16.71441666666667
1298,1948,3,-0.319,0.079,4.251,10.33375,-0.563,0.271,12.937,16.676166666666667
1299,1948,4,0.205,0.074,10.555,10.317916666666667,-0.31,0.289,15.17,16.665000000000003
1300,1948,5,0.348,0.044,16.088,10.345583333333332,-0.029,0.322,17.381,16.656083333333335
1301,1948,6,0.182,0.094,19.852,10.368,0.134,0.285,19.434,16.638916666666667
1302,1948,7,0.064,0.062,21.384,10.3725,0.111,0.339,20.551000000000002,16.665916666666664
1303,1948,8,0.092,0.071,20.302,10.378583333333333,-0.183,0.342,20.627,16.665833333333335
1304,1948,9,0.161,0.065,16.791,10.374333333333334,-0.114,0.296,19.986,16.678
1305,1948,10,0.26,0.065,11.25,10.31875,-0.039,0.257,18.721,16.694083333333335
1306,1948,11,0.246,0.077,4.766,10.30325,-0.287,0.244,16.313000000000002,16.674916666666668
1307,1948,12,-0.499,0.08,-0.879,10.266333333333334,0.083,0.244,14.653,16.7215
1308,1949,1,0.671,0.093,-1.389,10.242333333333333,0.032,0.261,12.842,16.741833333333336
1309,1949,2,-0.452,0.092,-0.492,10.206583333333333,-0.588,0.268,11.752,16.69725
1310,1949,3,-0.143,0.092,4.4270000000000005,10.22125,-0.352,0.288,13.148,16.714833333333335
1311,1949,4,0.136,0.075,10.485999999999999,10.2155,-0.496,0.295,14.984,16.699333333333332
1312,1949,5,0.163,0.064,15.903,10.200083333333334,-0.329,0.317,17.081,16.674333333333333
1313,1949,6,-0.171,0.096,19.499000000000002,10.170666666666667,-0.293,0.29,19.007,16.638749999999998
1314,1949,7,-0.193,0.108,21.127,10.14925,-0.092,0.349,20.348000000000003,16.621833333333335
1315,1949,8,0.03,0.098,20.240000000000002,10.144083333333333,-0.122,0.36,20.688,16.626916666666666
1316,1949,9,-0.118,0.091,16.512,10.120833333333334,-0.217,0.288,19.883000000000003,16.618333333333336
1317,1949,10,0.272,0.063,11.262,10.121833333333333,-0.241,0.26,18.519000000000002,16.6015
1318,1949,11,0.104,0.077,4.624,10.110000000000001,-0.145,0.254,16.455000000000002,16.613333333333333
1319,1949,12,-0.499,0.082,-0.879,10.110000000000001,-0.063,0.276,14.507,16.601166666666668
1320,1950,1,-0.879,0.097,-2.939,9.980833333333333,-0.317,0.259,12.493,16.572083333333335
1321,1950,2,-0.606,0.063,-0.646,9.968,-0.285,0.25,12.055,16.597333333333335
1322,1950,3,0.007,0.052,4.577,9.980500000000001,-0.285,0.26,13.215,16.60291666666667
1323,1950,4,-0.387,0.061,9.963,9.936916666666667,-0.167,0.268,15.313,16.630333333333336
1324,1950,5,-0.027,0.063,15.713000000000001,9.921083333333334,-0.016,0.285,17.394000000000002,16.65641666666667
1325,1950,6,-0.09,0.128,19.580000000000002,9.927833333333334,-0.132,0.251,19.168,16.669833333333333
1326,1950,7,-0.359,0.109,20.961,9.914,0.048,0.299,20.488,16.6815
1327,1950,8,-0.408,0.092,19.802,9.8775,-0.319,0.29,20.491,16.665083333333335
1328,1950,9,-0.111,0.094,16.519,9.878083333333334,-0.165,0.254,19.935000000000002,16.669416666666667
1329,1950,10,-0.078,0.059,10.912,9.848916666666666,-0.656,0.239,18.104000000000003,16.634833333333333
1330,1950,11,-0.829,0.117,3.691,9.771166666666666,-0.487,0.211,16.113000000000003,16.606333333333335
1331,1950,12,-0.226,0.079,-0.606,9.793916666666666,-0.345,0.234,14.225,16.582833333333337
1332,1951,1,-0.591,0.15,-2.651,9.817916666666667,-0.55,0.23,12.26,16.563416666666665
1333,1951,2,-1.087,0.139,-1.127,9.777833333333334,-0.451,0.224,11.889,16.549583333333334
1334,1951,3,-0.367,0.095,4.203,9.746666666666666,0.09,0.232,13.59,16.580833333333334
1335,1951,4,0.099,0.11,10.449,9.787166666666666,-0.514,0.235,14.966000000000001,16.551916666666667
1336,1951,5,0.25,0.245,15.99,9.810250000000002,-0.006,0.295,17.404,16.55275
1337,1951,6,-0.15,0.276,19.520000000000003,9.80525,-0.13,0.264,19.17,16.55291666666667
1338,1951,7,0.051,0.282,21.371,9.839416666666667,-0.232,0.273,20.208000000000002,16.529583333333335
1339,1951,8,0.295,0.087,20.505000000000003,9.898000000000001,-0.223,0.282,20.587,16.537583333333334
1340,1951,9,0.448,0.264,17.078,9.944583333333334,-0.066,0.25,20.034000000000002,16.545833333333334
1341,1951,10,0.302,0.156,11.292,9.97625,0.138,0.216,18.898000000000003,16.612000000000002
1342,1951,11,0.004,0.207,4.523999999999999,10.045666666666667,0.223,0.216,16.823,16.671166666666668
1343,1951,12,0.69,0.148,0.30999999999999994,10.122,0.052,0.216,14.622,16.70425
1344,1952,1,0.297,0.103,-1.7630000000000001,10.196,0.41,0.226,13.22,16.78425
1345,1952,2,0.14,0.121,0.1,10.298250000000001,0.132,0.256,12.472,16.832833333333333
1346,1952,3,-0.541,0.062,4.029,10.28375,0.146,0.268,13.646,16.837500000000002
1347,1952,4,0.166,0.06,10.516,10.289333333333333,-0.218,0.293,15.262,16.862166666666667
1348,1952,5,0.131,0.069,15.871,10.279416666666666,-0.1,0.323,17.31,16.854333333333333
1349,1952,6,0.18,0.089,19.85,10.306916666666666,-0.432,0.294,18.868000000000002,16.82916666666667
1350,1952,7,0.263,0.068,21.583000000000002,10.324583333333335,0.054,0.361,20.494,16.853
1351,1952,8,0.126,0.114,20.336000000000002,10.3105,0.072,0.352,20.881999999999998,16.877583333333334
1352,1952,9,0.253,0.068,16.883,10.29425,-0.062,0.308,20.038,16.877916666666668
1353,1952,10,-0.276,0.061,10.714,10.246083333333333,-0.116,0.266,18.644000000000002,16.85675
1354,1952,11,-0.763,0.102,3.7569999999999997,10.182166666666667,-0.435,0.251,16.165000000000003,16.801916666666667
1355,1952,12,-0.14,0.091,-0.52,10.113000000000001,-0.098,0.248,14.472,16.789416666666668
1356,1953,1,0.426,0.078,-1.6340000000000001,10.123750000000001,-0.168,0.258,12.642000000000001,16.74125
1357,1953,2,0.642,0.103,0.602,10.165583333333332,-0.187,0.253,12.153,16.714666666666666
1358,1953,3,0.539,0.103,5.109,10.255583333333334,0.182,0.278,13.682,16.71766666666667
1359,1953,4,0.641,0.133,10.991,10.295166666666667,0.077,0.293,15.557,16.742250000000002
1360,1953,5,0.32,0.098,16.06,10.310916666666666,-0.022,0.331,17.388,16.74875
1361,1953,6,0.317,0.099,19.987000000000002,10.322333333333335,-0.108,0.287,19.192,16.77575
1362,1953,7,0.297,0.108,21.617,10.325166666666666,-0.618,0.344,19.822000000000003,16.71975
1363,1953,8,0.253,0.058,20.463,10.335749999999999,0.09,0.355,20.9,16.72125
1364,1953,9,0.15,0.078,16.779999999999998,10.327166666666667,0.043,0.304,20.143,16.73
1365,1953,10,0.341,0.074,11.331,10.378583333333333,-0.131,0.263,18.629,16.72875
1366,1953,11,-0.253,0.097,4.2669999999999995,10.421083333333334,0.007,0.256,16.607000000000003,16.765583333333336
1367,1953,12,0.231,0.059,-0.149,10.452,0.1,0.26,14.67,16.782083333333336
1368,1954,1,-0.812,0.061,-2.872,10.348833333333333,-0.295,0.256,12.515,16.7715
1369,1954,2,-0.131,0.081,-0.171,10.284416666666667,-0.223,0.255,12.116999999999999,16.768500000000003
1370,1954,3,-0.253,0.057,4.317,10.218416666666666,-0.022,0.273,13.478,16.7515
1371,1954,4,-0.233,0.206,10.116999999999999,10.145583333333333,-0.178,0.27,15.302,16.73025
1372,1954,5,-0.279,0.075,15.461,10.095666666666668,-0.307,0.276,17.103,16.706500000000002
1373,1954,6,0.085,0.225,19.755000000000003,10.076333333333332,-0.405,0.262,18.895,16.68175
1374,1954,7,0.01,0.082,21.330000000000002,10.052416666666666,-0.398,0.292,20.042,16.700083333333335
1375,1954,8,0.151,0.116,20.361,10.043916666666666,-0.186,0.3,20.624,16.677083333333332
1376,1954,9,0.182,0.206,16.811999999999998,10.046583333333333,-0.175,0.274,19.925,16.658916666666666
1377,1954,10,0.265,0.111,11.255,10.04025,-0.019,0.238,18.741000000000003,16.66825
1378,1954,11,0.668,0.1,5.188,10.116999999999999,0.008,0.238,16.608,16.668333333333333
1379,1954,12,-0.311,0.096,-0.6910000000000001,10.071833333333334,-0.089,0.218,14.481,16.652583333333332
1380,1955,1,0.999,0.089,-1.061,10.22275,-0.057,0.217,12.753,16.672416666666667
1381,1955,2,-0.049,0.134,-0.089,10.229583333333332,-0.135,0.214,12.205,16.67975
1382,1955,3,-0.899,0.086,3.6710000000000003,10.17575,-0.433,0.23,13.067,16.645500000000002
1383,1955,4,-0.402,0.065,9.948,10.161666666666667,-0.3,0.228,15.18,16.635333333333335
1384,1955,5,0.062,0.197,15.802,10.190083333333334,-0.421,0.251,16.989,16.625833333333336
1385,1955,6,0.075,0.092,19.745,10.18925,0.008,0.231,19.308,16.66025
1386,1955,7,0.001,0.095,21.321,10.1885,-0.544,0.263,19.896,16.648083333333332
1387,1955,8,0.219,0.208,20.429000000000002,10.194166666666668,0.17,0.284,20.98,16.67775
1388,1955,9,0.034,0.093,16.663999999999998,10.181833333333334,-0.108,0.233,19.992,16.683333333333334
1389,1955,10,0.453,0.093,11.443,10.1975,-0.246,0.218,18.514000000000003,16.664416666666668
1390,1955,11,-0.263,0.164,4.257,10.119916666666667,-0.188,0.212,16.412000000000003,16.648083333333336
1391,1955,12,-0.546,0.103,-0.926,10.100333333333333,-0.49,0.22,14.08,16.61466666666667
1392,1956,1,-0.207,0.156,-2.267,9.999833333333333,-0.541,0.157,12.269,16.574333333333332
1393,1956,2,-0.707,0.162,-0.747,9.945,-0.169,0.174,12.171,16.5715
1394,1956,3,-0.519,0.187,4.051,9.976666666666667,-0.249,0.121,13.251,16.586833333333335
1395,1956,4,-0.499,0.252,9.850999999999999,9.968583333333333,-0.494,0.135,14.986,16.570666666666668
1396,1956,5,-0.432,0.225,15.308,9.927416666666666,-0.718,0.206,16.692,16.545916666666667
1397,1956,6,-0.149,0.243,19.521,9.90875,-0.615,0.179,18.685000000000002,16.494
1398,1956,7,-0.239,0.198,21.081,9.88875,-0.074,0.153,20.366,16.533166666666666
1399,1956,8,-0.357,0.19,19.853,9.84075,-0.86,0.126,19.95,16.447333333333333
1400,1956,9,-0.482,0.163,16.148,9.79775,-0.344,0.127,19.756,16.427666666666667
1401,1956,10,-0.403,0.128,10.587,9.726416666666667,-0.49,0.116,18.270000000000003,16.407333333333334
1402,1956,11,-0.454,0.261,4.066,9.7105,-0.477,0.175,16.123,16.38325
1403,1956,12,-0.458,0.222,-0.8380000000000001,9.717833333333333,-0.199,0.197,14.371,16.407500000000002
1404,1957,1,-0.352,0.131,-2.412,9.70575,-0.135,0.16,12.675,16.441333333333336
1405,1957,2,-0.227,0.16,-0.267,9.74575,-0.216,0.157,12.124,16.437416666666667
1406,1957,3,-0.369,0.079,4.2010000000000005,9.758249999999999,-0.121,0.101,13.379,16.448083333333333
1407,1957,4,-0.385,0.077,9.965,9.76775,0.088,0.098,15.568,16.496583333333334
1408,1957,5,-0.26,0.182,15.48,9.782083333333334,0.245,0.138,17.655,16.576833333333333
1409,1957,6,0.038,0.156,19.708000000000002,9.797666666666666,0.3,0.112,19.6,16.653083333333335
1410,1957,7,-0.059,0.347,21.261,9.812666666666667,-0.658,0.308,19.782,16.60441666666667
1411,1957,8,0.06,0.185,20.27,9.847416666666666,0.072,0.123,20.881999999999998,16.682083333333335
1412,1957,9,0.175,0.404,16.805,9.902166666666666,0.007,0.328,20.107000000000003,16.711333333333336
1413,1957,10,-0.134,0.199,10.856,9.924583333333334,0.27,0.144,19.03,16.77466666666667
1414,1957,11,0.133,0.376,4.653,9.9735,0.417,0.233,17.017000000000003,16.849166666666665
1415,1957,12,0.551,0.332,0.17100000000000004,10.057583333333334,0.35,0.22,14.92,16.894916666666667
1416,1958,1,1.064,0.216,-0.996,10.175583333333334,0.248,0.128,13.058,16.926833333333335
1417,1958,2,0.444,0.271,0.404,10.2315,0.313,0.236,12.653,16.970916666666668
1418,1958,3,0.091,0.086,4.6610000000000005,10.269833333333333,0.28,0.104,13.78,17.004333333333335
1419,1958,4,-0.071,0.179,10.279,10.296000000000001,0.545,0.23,16.025000000000002,17.042416666666668
1420,1958,5,0.083,0.202,15.823,10.324583333333333,0.551,0.171,17.961,17.067916666666665
1421,1958,6,-0.166,0.24,19.504,10.307583333333334,-0.061,0.163,19.239,17.037833333333335
1422,1958,7,-0.066,0.387,21.254,10.307,0.494,0.272,20.934,17.13383333333333
1423,1958,8,0.044,0.263,20.254,10.305666666666667,-0.526,0.162,20.284,17.084
1424,1958,9,-0.129,0.125,16.500999999999998,10.280333333333333,-0.374,0.13,19.726000000000003,17.05225
1425,1958,10,0.003,0.127,10.993,10.291749999999999,-0.034,0.127,18.726000000000003,17.02691666666667
1426,1958,11,0.098,0.214,4.617999999999999,10.288833333333335,0.227,0.131,16.827,17.011083333333335
1427,1958,12,0.261,0.267,-0.119,10.264666666666667,-0.221,0.161,14.349,16.9635
1428,1959,1,0.436,0.136,-1.624,10.212333333333333,-0.054,0.117,12.756,16.938333333333333
1429,1959,2,0.079,0.14,0.039,10.181916666666666,0.102,0.151,12.442,16.92075
1430,1959,3,0.644,0.331,5.214,10.228,0.18,0.24,13.68,16.91241666666667
1431,1959,4,0.265,0.305,10.615,10.256,0.258,0.199,15.738,16.8885
1432,1959,5,-0.109,0.042,15.631,10.24,0.064,0.12,17.474,16.847916666666666
1433,1959,6,0.181,0.093,19.851000000000003,10.268916666666668,0.201,0.132,19.501,16.86975
1434,1959,7,-0.012,0.22,21.308,10.273416666666668,0.415,0.142,20.855,16.863166666666668
1435,1959,8,0.092,0.25,20.302,10.277416666666667,-0.08,0.154,20.73,16.900333333333336
1436,1959,9,0.129,0.149,16.759,10.298916666666667,-0.193,0.133,19.907,16.915416666666665
1437,1959,10,-0.25,0.181,10.74,10.277833333333334,-0.031,0.142,18.729000000000003,16.915666666666667
1438,1959,11,-0.427,0.115,4.093,10.234083333333333,0.105,0.12,16.705000000000002,16.9055
1439,1959,12,-0.058,0.09,-0.438,10.2075,-0.013,0.108,14.557,16.922833333333333
1440,1960,1,0.115,0.154,-1.945,10.180750000000002,0.074,0.124,12.884,16.933500000000002
1441,1960,2,0.97,0.246,0.9299999999999999,10.255,-0.143,0.18,12.197,16.913083333333333
1442,1960,3,-1.001,0.106,3.5690000000000004,10.117916666666668,-0.513,0.098,12.987,16.855333333333334
1443,1960,4,-0.29,0.183,10.06,10.071666666666667,-0.343,0.165,15.137,16.80525
1444,1960,5,-0.217,0.213,15.523,10.062666666666667,-0.939,0.207,16.471,16.721666666666668
1445,1960,6,0.3,0.246,19.970000000000002,10.072583333333334,-0.357,0.198,18.943,16.675166666666666
1446,1960,7,0.005,0.119,21.325,10.074,-0.421,0.14,20.019000000000002,16.605500000000003
1447,1960,8,0.121,0.22,20.331,10.076416666666667,-0.151,0.161,20.659,16.59958333333333
1448,1960,9,0.127,0.167,16.756999999999998,10.07625,-0.075,0.136,20.025000000000002,16.609416666666668
1449,1960,10,0.042,0.15,11.032,10.100583333333335,0.195,0.142,18.955000000000002,16.62825
1450,1960,11,-0.228,0.208,4.292,10.117166666666668,-0.247,0.152,16.353,16.598916666666668
1451,1960,12,0.741,0.201,0.361,10.18375,0.029,0.134,14.599,16.602416666666667
1452,1961,1,0.347,0.092,-1.713,10.203083333333334,0.057,0.141,12.867,16.601
1453,1961,2,0.58,0.098,0.5399999999999999,10.170583333333333,0.017,0.128,12.357,16.614333333333335
1454,1961,3,0.43,0.081,5.0,10.289833333333332,0.101,0.086,13.601,16.665499999999998
